date,eq_sp500,eq_ftse100,eq_dax,eq_cac40,eq_nikkei225,eq_shanghai,eq_hangseng,eq_kospi,eq_nifty50,eq_tsx,eq_asx200,eq_bovespa,eq_eurostoxx50,eq_ibex35,eq_smi,eq_sti,eq_twse,eq_jse,eq_aex,eq_ipc,eq_jkse,eq_ta125,eq_klci,vix,ted_spread,hy_spread,baa_spread
1975-09-03,86.02999877929688,,,,4011.35009765625,,,,,,,,,,,,,,,,,,,,,,
1975-09-04,86.19999694824219,,,,3949.530029296875,,,,,,,,,,,,,,,,,,,,,,
1975-09-05,85.62000274658203,,,,3887.889892578125,,,,,,,,,,,,,,,,,,,,,,
1975-09-08,85.88999938964844,,,,3972.800048828125,,,,,,,,,,,,,,,,,,,,,,
1975-09-09,84.5999984741211,,,,3947.1201171875,,,,,,,,,,,,,,,,,,,,,,
1975-09-10,83.79000091552734,,,,3963.02001953125,,,,,,,,,,,,,,,,,,,,,,
1975-09-11,83.44999694824219,,,,4002.889892578125,,,,,,,,,,,,,,,,,,,,,,
1975-09-12,83.30000305175781,,,,4027.830078125,,,,,,,,,,,,,,,,,,,,,,
1975-09-15,82.87999725341797,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-09-16,82.08999633789062,,,,4031.75,,,,,,,,,,,,,,,,,,,,,,
1975-09-17,82.37000274658203,,,,4024.93994140625,,,,,,,,,,,,,,,,,,,,,,
1975-09-18,84.05999755859375,,,,3992.909912109375,,,,,,,,,,,,,,,,,,,,,,
1975-09-19,85.87999725341797,,,,3973.7099609375,,,,,,,,,,,,,,,,,,,,,,
1975-09-22,85.06999969482422,,,,3934.179931640625,,,,,,,,,,,,,,,,,,,,,,
1975-09-23,84.94000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-09-24,85.73999786376953,,,,3942.300048828125,,,,,,,,,,,,,,,,,,,,,,
1975-09-25,85.63999938964844,,,,3933.320068359375,,,,,,,,,,,,,,,,,,,,,,
1975-09-26,86.19000244140625,,,,3895.050048828125,,,,,,,,,,,,,,,,,,,,,,
1975-09-29,85.02999877929688,,,,3814.02001953125,,,,,,,,,,,,,,,,,,,,,,
1975-09-30,83.87000274658203,,,,3886.389892578125,,,,,,,,,,,,,,,,,,,,,,
1975-10-01,82.93000030517578,,,,3870.110107421875,,,,,,,,,,,,,,,,,,,,,,
1975-10-02,83.81999969482422,,,,3891.090087890625,,,,,,,,,,,,,,,,,,,,,,
1975-10-03,85.94999694824219,,,,3981.530029296875,,,,,,,,,,,,,,,,,,,,,,
1975-10-06,86.87999725341797,,,,4101.68017578125,,,,,,,,,,,,,,,,,,,,,,
1975-10-07,86.7699966430664,,,,4100.81982421875,,,,,,,,,,,,,,,,,,,,,,
1975-10-08,87.94000244140625,,,,4149.5,,,,,,,,,,,,,,,,,,,,,,
1975-10-09,88.37000274658203,,,,4201.6201171875,,,,,,,,,,,,,,,,,,,,,,
1975-10-10,88.20999908447266,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-10-13,89.45999908447266,,,,4180.64013671875,,,,,,,,,,,,,,,,,,,,,,
1975-10-14,89.27999877929688,,,,4213.81005859375,,,,,,,,,,,,,,,,,,,,,,
1975-10-15,89.2300033569336,,,,4234.97021484375,,,,,,,,,,,,,,,,,,,,,,
1975-10-16,89.37000274658203,,,,4233.14990234375,,,,,,,,,,,,,,,,,,,,,,
1975-10-17,88.86000061035156,,,,4257.85986328125,,,,,,,,,,,,,,,,,,,,,,
1975-10-20,89.81999969482422,,,,4289.2001953125,,,,,,,,,,,,,,,,,,,,,,
1975-10-21,90.55999755859375,,,,4260.58984375,,,,,,,,,,,,,,,,,,,,,,
1975-10-22,90.70999908447266,,,,4294.14990234375,,,,,,,,,,,,,,,,,,,,,,
1975-10-23,91.23999786376953,,,,4296.66015625,,,,,,,,,,,,,,,,,,,,,,
1975-10-24,89.83000183105469,,,,4311.1201171875,,,,,,,,,,,,,,,,,,,,,,
1975-10-27,89.7300033569336,,,,4332.7900390625,,,,,,,,,,,,,,,,,,,,,,
1975-10-28,90.51000213623047,,,,4320.10009765625,,,,,,,,,,,,,,,,,,,,,,
1975-10-29,89.38999938964844,,,,4360.419921875,,,,,,,,,,,,,,,,,,,,,,
1975-10-30,89.30999755859375,,,,4322.330078125,,,,,,,,,,,,,,,,,,,,,,
1975-10-31,89.04000091552734,,,,4352.0498046875,,,,,,,,,,,,,,,,,,,,,,
1975-11-03,88.08999633789062,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-11-04,88.51000213623047,,,,4339.47998046875,,,,,,,,,,,,,,,,,,,,,,
1975-11-05,89.1500015258789,,,,4306.89990234375,,,,,,,,,,,,,,,,,,,,,,
1975-11-06,89.55000305175781,,,,4282.259765625,,,,,,,,,,,,,,,,,,,,,,
1975-11-07,89.33000183105469,,,,4322.85009765625,,,,,,,,,,,,,,,,,,,,,,
1975-11-10,89.33999633789062,,,,4354.9599609375,,,,,,,,,,,,,,,,,,,,,,
1975-11-11,89.87000274658203,,,,4335.39013671875,,,,,,,,,,,,,,,,,,,,,,
1975-11-12,91.19000244140625,,,,4337.64990234375,,,,,,,,,,,,,,,,,,,,,,
1975-11-13,91.04000091552734,,,,4309.8798828125,,,,,,,,,,,,,,,,,,,,,,
1975-11-14,90.97000122070312,,,,4313.77001953125,,,,,,,,,,,,,,,,,,,,,,
1975-11-17,91.45999908447266,,,,4312.06982421875,,,,,,,,,,,,,,,,,,,,,,
1975-11-18,91.0,,,,4318.35986328125,,,,,,,,,,,,,,,,,,,,,,
1975-11-19,89.9800033569336,,,,4282.39013671875,,,,,,,,,,,,,,,,,,,,,,
1975-11-20,89.63999938964844,,,,4307.77001953125,,,,,,,,,,,,,,,,,,,,,,
1975-11-21,89.52999877929688,,,,4287.93017578125,,,,,,,,,,,,,,,,,,,,,,
1975-11-24,89.69999694824219,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-11-25,90.70999908447266,,,,4245.39013671875,,,,,,,,,,,,,,,,,,,,,,
1975-11-26,90.94000244140625,,,,4301.72021484375,,,,,,,,,,,,,,,,,,,,,,
1975-11-27,,,,,4323.22021484375,,,,,,,,,,,,,,,,,,,,,,
1975-11-28,91.23999786376953,,,,4329.77001953125,,,,,,,,,,,,,,,,,,,,,,
1975-12-01,90.66999816894531,,,,4306.75,,,,,,,,,,,,,,,,,,,,,,
1975-12-02,89.33000183105469,,,,4305.2001953125,,,,,,,,,,,,,,,,,,,,,,
1975-12-03,87.5999984741211,,,,4331.8798828125,,,,,,,,,,,,,,,,,,,,,,
1975-12-04,87.83999633789062,,,,4307.169921875,,,,,,,,,,,,,,,,,,,,,,
1975-12-05,86.81999969482422,,,,4310.0,,,,,,,,,,,,,,,,,,,,,,
1975-12-08,87.06999969482422,,,,4267.490234375,,,,,,,,,,,,,,,,,,,,,,
1975-12-09,87.30000305175781,,,,4233.02001953125,,,,,,,,,,,,,,,,,,,,,,
1975-12-10,88.08000183105469,,,,4249.1201171875,,,,,,,,,,,,,,,,,,,,,,
1975-12-11,87.80000305175781,,,,4249.5498046875,,,,,,,,,,,,,,,,,,,,,,
